connect_force_port6	BAIL	0	0	3	0	0
connect_ping	BAIL	0	0	2	0	0
connect_unix_prog	CORESKIP	0	0	0	2	0
cpumask_success	BAIL	0	0	23	0	0
csum_diff_test	BAIL	0	0	1	0	0
decap_sanity	CORESKIP	0	0	0	1	0
dev_cgroup	EQUIV	1	0	0	0	0
dmabuf_iter	CORESKIP	0	0	0	2	0
dummy_st_ops_success	CORESKIP	1	0	0	2	0
empty_skb	BAIL	0	0	5	0	0
epilogue_exit	BAIL	0	0	3	0	0
exceptions_ext	BAIL	4	0	5	0	0
exhandler_kern	CORESKIP	0	0	0	1	0
fd_htab_lookup	NOPROGS	0	0	0	0	0
fentry_many_args	EQUIV	3	0	0	0	0
fentry_recursive	EQUIV	1	0	0	0	0
fentry_test	EQUIV	8	0	0	0	0
fexit_bpf2bpf	BAIL	2	0	2	4	0
fexit_bpf2bpf_simple	CORESKIP	0	0	0	1	0
fexit_many_args	EQUIV	3	0	0	0	0
fexit_test	EQUIV	8	0	0	0	0
fib_lookup	BAIL	0	0	1	0	0
file_reader	BAIL	0	0	2	0	0
find_vma_fail1	BAIL	0	0	1	0	0
find_vma_fail2	BAIL	0	0	1	0	0
fmod_ret_freplace	EQUIV	1	0	0	0	0
for_each_array_map_elem	BAIL	0	0	1	0	0
for_each_hash_map_elem	BAIL	0	0	1	0	0
for_each_hash_modify	BAIL	0	0	1	0	0
for_each_map_elem_write_key	BAIL	0	0	1	0	0
for_each_multi_maps	BAIL	0	0	1	0	0
free_timer	BAIL	0	0	2	0	0
freplace_attach_probe	BAIL	0	0	1	0	0
freplace_connect4	BAIL	0	0	1	0	0
freplace_connect_v4_prog	EQUIV	1	0	0	0	0
freplace_dead_global_func	EQUIV	1	0	0	0	0
freplace_get_constant	EQUIV	1	0	0	0	0
freplace_global_func	BAIL	0	0	1	0	0
freplace_int_with_void	EQUIV	1	0	0	0	0
freplace_progmap	BAIL	1	0	1	0	0
freplace_unreliable_prog	EQUIV	1	0	0	0	0
freplace_void	EQUIV	1	0	0	0	0
fsession_test	BAIL	2	0	9	0	0
get_branch_snapshot	CORESKIP	0	0	0	1	0
get_cgroup_id_kern	BAIL	0	0	1	0	0
get_func_args_fsession_test	BAIL	0	0	1	0	0
get_func_args_test	BAIL	0	0	6	0	0
get_func_ip_fsession_test	BAIL	0	0	1	0	0
get_func_ip_uprobe_test	BAIL	0	0	1	0	0
get_smp_processor_id	BAIL	0	0	1	0	0
getpeername4_prog	CORESKIP	0	0	0	1	0
getpeername6_prog	CORESKIP	0	0	0	1	0
getpeername_unix_prog	CORESKIP	0	0	0	1	0
getsockname6_prog	CORESKIP	0	0	0	1	0
getsockname_unix_prog	CORESKIP	0	0	0	1	0
htab_reuse	NOPROGS	0	0	0	0	0
htab_update	BAIL	0	0	1	0	0
icmp_send	CORESKIP	0	0	0	2	0
ima	CORESKIP	0	0	0	3	0
ip_check_defrag	CORESKIP	0	0	0	1	0
iters_css	CORESKIP	0	0	0	1	0
iters_css_task	CORESKIP	0	0	0	3	0
iters_num	BAIL	0	0	15	0	0
iters_task	CORESKIP	0	0	0	1	0
jit_probe_mem	BAIL	0	0	1	0	0
kfree_skb	CORESKIP	0	0	0	3	0
kfunc_call_destructive	BAIL	0	0	1	0	0
kfunc_call_fail	BAIL	0	0	9	0	0
kfunc_call_race	BAIL	0	0	1	0	0
kfunc_call_test	BAIL	0	0	2	10	0
kfunc_module_order	BAIL	0	0	2	0	0
kmem_cache_iter	BAIL	0	0	1	2	0
kprobe_multi	BAIL	1	0	6	0	0
kprobe_multi_empty	EQUIV	1	0	0	0	0
kprobe_multi_override	BAIL	0	0	2	0	0
kprobe_multi_session	BAIL	1	0	2	0	0
kprobe_multi_session_cookie	BAIL	1	0	3	0	0
kprobe_write_ctx	CORESKIP	2	0	0	3	0
livepatch_trampoline	BAIL	0	0	2	0	0
load_bytes_relative	BAIL	0	0	1	0	0
local_storage	CORESKIP	0	0	0	5	0
loop1	CORESKIP	0	0	0	1	0
loop2	CORESKIP	0	0	0	1	0
loop3	CORESKIP	0	0	0	1	0
loop4	EQUIV	1	0	0	0	0
loop5	EQUIV	1	0	0	0	0
loop6	CORESKIP	0	0	0	1	0
lru_bug	CORESKIP	0	0	0	2	0
lru_lock_nmi	BAIL	0	0	1	0	0
lsm	CORESKIP	1	0	0	3	0
lsm_bdev	BAIL	0	0	1	2	0
lsm_cgroup_nonvoid	EQUIV	1	0	0	0	0
lsm_tailcall	BAIL	2	0	1	0	0
lwt_misc	CORESKIP	0	0	0	1	0
map_excl	BAIL	0	0	2	0	0
missed_kprobe	BAIL	2	0	1	0	0
missed_kprobe_recursion	BAIL	6	0	1	0	0
missed_tp_recursion	BAIL	4	0	1	0	0
mmap_inner_array	BAIL	0	0	1	0	0
modify_return	BAIL	0	0	6	0	0
mptcp_sock	CORESKIP	0	0	0	2	0
mptcp_sockmap	BAIL	0	0	1	1	0
mptcp_subflow	CORESKIP	0	0	0	2	0
mptcpify	BAIL	0	0	1	0	0
nested_acquire	CORESKIP	0	0	0	2	0
nested_trust_success	CORESKIP	0	0	0	3	0
net_timestamping	CORESKIP	0	0	0	2	0
netcnt_prog	BAIL	0	0	1	0	0
netif_receive_skb	CORESKIP	0	0	0	1	0
netns_cookie_prog	BAIL	0	0	2	2	0
perf_event_stackmap	BAIL	0	0	1	0	0
prepare	EQUIV	1	0	0	0	0
priv_freplace_prog	EQUIV	1	0	0	0	0
priv_map	NOPROGS	0	0	0	0	0
priv_prog	EQUIV	1	0	0	0	0
pro_epilogue	BAIL	0	0	6	0	0
pro_epilogue_goto_start	BAIL	3	0	3	0	0
pro_epilogue_with_kfunc	BAIL	0	0	2	0	0
profiler1	CORESKIP	0	0	0	8	0
profiler2	CORESKIP	0	0	0	8	0
profiler3	CORESKIP	0	0	0	8	0
pyperf100	BAIL	0	0	1	0	0
pyperf180	BAIL	0	0	1	0	0
pyperf50	BAIL	0	0	1	0	0
pyperf600	BAIL	0	0	1	0	0
pyperf600_bpf_loop	BAIL	0	0	1	0	0
pyperf600_iter	BAIL	0	0	1	0	0
pyperf600_nounroll	BAIL	0	0	1	0	0
pyperf_global	BAIL	0	0	1	0	0
pyperf_subprogs	BAIL	0	0	1	0	0
raw_tp_null	CORESKIP	0	0	0	1	0
rbtree_btf_fail__add_wrong_type	CORESKIP	0	0	0	1	0
rbtree_btf_fail__wrong_node_type	CORESKIP	0	0	0	1	0
rcu_read_lock	BAIL	0	0	1	26	0
rcu_tasks_trace_gp	BAIL	0	0	1	0	0
read_cgroupfs_xattr	CORESKIP	0	0	0	1	0
read_vsyscall	BAIL	0	0	2	0	0
recursion	BAIL	0	0	1	0	0
recvmsg6_prog	BAIL	0	0	1	0	0
recvmsg_unix_prog	CORESKIP	0	0	0	1	0
res_spin_lock	BAIL	0	0	4	0	0
rhash	BAIL	0	0	7	0	0
security_bpf_map	BAIL	0	0	2	0	0
sendmsg4_prog	BAIL	1	0	1	0	0
sendmsg6_prog	BAIL	4	0	1	0	0
sendmsg_unix_prog	CORESKIP	0	0	0	2	0
set_global_vars	EQUIV	1	0	0	0	0
sk_storage_omem_uncharge	CORESKIP	0	0	0	2	0
skb_load_bytes	BAIL	0	0	1	0	0
skb_pkt_end	BAIL	0	0	1	0	0
sock_addr_kern	BAIL	0	0	9	0	0
sock_destroy_prog	CORESKIP	0	0	0	5	0
sock_iter_batch	CORESKIP	0	0	0	3	0
sock_ops_get_sk	EQUIV	3	0	0	0	0
socket_cookie_prog	CORESKIP	0	0	0	3	0
sockopt_inherit	BAIL	0	0	2	0	0
sockopt_multi	BAIL	0	0	3	0	0
sockopt_qos_to_cc	CORESKIP	0	0	0	1	0
sockopt_sk	BAIL	0	0	2	0	0
stack_arg	EQUIV	7	0	0	0	0
stack_arg_kfunc	EQUIV	8	0	0	0	0
stacktrace_map	BAIL	0	0	1	0	0
stacktrace_map_skip	BAIL	0	0	1	0	0
stream	CORESKIP	0	0	0	11	0
string_kfuncs_failure1	BAIL	0	0	72	0	0
string_kfuncs_failure2	BAIL	0	0	17	0	0
string_kfuncs_success	BAIL	0	0	49	0	0
strobemeta	BAIL	0	0	1	0	0
strobemeta_bpf_loop	BAIL	0	0	1	0	0
strobemeta_nounroll1	BAIL	0	0	1	0	0
strobemeta_nounroll2	BAIL	0	0	1	0	0
struct_ops_assoc	BAIL	2	0	2	2	0
struct_ops_assoc_in_timer	BAIL	0	0	2	0	0
struct_ops_assoc_reuse	BAIL	0	0	3	0	0
struct_ops_autocreate	EQUIV	2	0	0	0	0
struct_ops_autocreate2	EQUIV	2	0	0	0	0
struct_ops_detach	NOPROGS	0	0	0	0	0
struct_ops_id_ops_mapping1	BAIL	1	0	1	1	0
struct_ops_id_ops_mapping2	BAIL	1	0	1	1	0
struct_ops_kptr_return	BAIL	0	0	1	0	0
struct_ops_maybe_null	CORESKIP	0	0	0	1	0
struct_ops_module	EQUIV	5	0	0	0	0
struct_ops_multi_pages	EQUIV	40	0	0	0	0
struct_ops_nulled_out_cb	EQUIV	1	0	0	0	0
struct_ops_private_stack	BAIL	0	0	2	0	0
struct_ops_private_stack_fail	BAIL	0	0	2	0	0
struct_ops_private_stack_recur	BAIL	0	0	1	0	0
struct_ops_refcounted	BAIL	0	0	1	0	0
summarization_freplace	BAIL	2	0	2	0	0
syscall	CORESKIP	0	0	0	2	0
tailcall1	BAIL	3	0	1	0	0
tailcall2	BAIL	1	0	5	0	0
tailcall3	BAIL	0	0	2	0	0
tailcall4	BAIL	3	0	1	0	0
tailcall5	BAIL	3	0	1	0	0
tailcall6	BAIL	0	0	2	0	0
tailcall_bpf2bpf1	BAIL	2	0	1	0	0
tailcall_bpf2bpf2	BAIL	0	0	2	0	0
tailcall_bpf2bpf3	BAIL	1	0	2	0	0
tailcall_bpf2bpf4	BAIL	0	0	4	0	0
tailcall_bpf2bpf6	BAIL	1	0	1	0	0
tailcall_bpf2bpf_fentry	EQUIV	1	0	0	0	0
tailcall_bpf2bpf_fexit	EQUIV	1	0	0	0	0
tailcall_bpf2bpf_hierarchy1	BAIL	0	0	1	0	0
tailcall_bpf2bpf_hierarchy2	BAIL	0	0	3	0	0
tailcall_bpf2bpf_hierarchy3	BAIL	0	0	2	0	0
tailcall_bpf2bpf_hierarchy_fentry	BAIL	0	0	1	0	0
tailcall_cgrp_storage	BAIL	0	0	2	0	0
tailcall_cgrp_storage_no_storage	BAIL	1	0	1	0	0
tailcall_cgrp_storage_owner	BAIL	0	0	1	0	0
tailcall_freplace	BAIL	0	0	1	0	0
tailcall_poke	BAIL	2	0	1	0	0
tailcall_sleepable	BAIL	0	0	3	0	0
task_local_storage	CORESKIP	0	0	0	3	0
task_local_storage_exit_creds	BAIL	0	0	1	0	0
task_ls_recursion	CORESKIP	0	0	0	2	0
task_work_stress	BAIL	0	0	2	0	0
tc_bpf2bpf	BAIL	0	0	1	0	0
tc_dummy	EQUIV	1	0	0	0	0
tcp_ca_incompl_cong_ops	CORESKIP	0	0	0	2	0
tcp_ca_kfunc	BAIL	0	0	12	0	0
tcp_ca_unsupp_cong_op	EQUIV	1	0	0	0	0
tcp_ca_untrusted_btf_write	CORESKIP	0	0	0	1	0
tcp_ca_update	CORESKIP	0	0	0	5	0
tcp_ca_write_sk_pacing	CORESKIP	0	0	0	4	0
tcp_rtt	BAIL	0	0	1	0	0
test_assign_reuse	BAIL	1	0	2	0	0
test_attach_kprobe_sleepable	EQUIV	1	0	0	0	0
test_attach_probe	BAIL	5	0	2	5	0
test_attach_probe_manual	EQUIV	5	0	0	0	0
test_autoattach	EQUIV	2	0	0	0	0
test_autoload	CORESKIP	2	0	0	1	0
test_bpf_cookie	BAIL	0	0	14	0	0
test_bpf_ma	BAIL	0	0	4	0	0
test_bpf_nf	CORESKIP	0	0	0	2	0
test_btf_decl_tag	BAIL	0	0	1	0	0
test_btf_ext	BAIL	0	0	1	0	0
test_btf_map_in_map	BAIL	0	0	1	0	0
test_btf_newkv	BAIL	0	0	1	0	0
test_btf_nokv	BAIL	0	0	1	0	0
test_btf_skc_cls_ingress	CORESKIP	0	0	0	1	0
test_build_id	BAIL	0	0	2	0	0
test_cgroup1_hierarchy	BAIL	1	0	2	0	0
test_cgroup_link	BAIL	0	0	2	0	0
test_check_mtu	BAIL	0	0	13	0	0
test_cls_redirect	BAIL	0	0	1	0	0
test_cls_redirect_dynptr	BAIL	0	0	1	0	0
test_cls_redirect_subprogs	BAIL	0	0	1	0	0
test_core_autosize	CORESKIP	0	0	0	4	0
test_core_read_macros	CORESKIP	0	0	0	1	0
test_core_reloc_existence	CORESKIP	0	0	0	1	0
test_core_reloc_flavors	CORESKIP	0	0	0	1	0
test_core_reloc_ints	CORESKIP	0	0	0	1	0
test_core_reloc_kernel	CORESKIP	0	0	0	1	0
test_core_reloc_misc	CORESKIP	0	0	0	1	0
test_core_reloc_mods	CORESKIP	0	0	0	1	0
test_core_reloc_module	CORESKIP	0	0	0	2	0
test_core_reloc_nesting	CORESKIP	0	0	0	1	0
test_core_reloc_primitives	CORESKIP	0	0	0	1	0
test_core_reloc_type_based	CORESKIP	0	0	0	1	0
test_core_retro	CORESKIP	0	0	0	1	0
test_ctx	CORESKIP	0	0	0	3	0
test_custom_sec_handlers	BAIL	5	0	1	0	0
test_deny_namespace	CORESKIP	0	0	0	1	0
test_dst_clear	CORESKIP	0	0	0	1	0
test_enable_stats	BAIL	0	0	1	0	0
test_endian	BAIL	0	0	1	0	0
test_get_stack_rawtp	BAIL	0	0	1	0	0
test_get_stack_rawtp_err	BAIL	0	0	1	0	0
test_global_data	BAIL	0	0	1	0	0
test_global_func1	BAIL	0	0	1	0	0
test_global_func16	BAIL	0	0	1	0	0
test_global_func2	BAIL	0	0	1	0	0
test_global_func4	BAIL	0	0	1	0	0
test_global_func7	BAIL	0	0	1	0	0
test_global_func8	BAIL	0	0	1	0	0
test_global_func9	BAIL	0	0	1	0	0
test_global_func_args	BAIL	0	0	1	0	0
test_global_func_ctx_args	BAIL	0	0	9	0	0
test_global_map_resize	BAIL	1	0	2	0	0
test_hash_large_key	BAIL	0	0	1	0	0
test_helper_restricted	BAIL	0	0	8	0	0
test_l4lb	BAIL	0	0	1	0	0
test_l4lb_noinline	BAIL	0	0	1	0	0
test_l4lb_noinline_dynptr	BAIL	0	0	1	0	0
test_ldsx_insn	CORESKIP	3	0	0	2	0
test_legacy_printk	BAIL	0	0	2	0	0
test_libbpf_get_fd_by_id_opts	BAIL	0	0	1	0	0
test_link_pinning	EQUIV	2	0	0	0	0
test_lookup_and_delete	BAIL	0	0	1	0	0
test_lookup_key	BAIL	0	0	1	0	0
test_lwt_ip_encap	CORESKIP	0	0	0	5	0
test_lwt_redirect	BAIL	0	0	4	0	0
test_lwt_reroute	EQUIV	1	0	0	0	0
test_lwt_seg6local	BAIL	0	0	4	0	0
test_map_init	BAIL	0	0	1	0	0
test_map_lock	BAIL	0	0	1	0	0
test_map_lookup_percpu_elem	BAIL	0	0	1	0	0
test_map_ops	BAIL	0	0	7	0	0
test_migrate_reuseport	BAIL	0	0	2	0	0
test_misc_tcp_hdr_options	BAIL	0	0	1	0	0
test_mmap	BAIL	0	0	1	0	0
test_module_attach	BAIL	7	0	1	4	0
test_netfilter_link_attach	EQUIV	1	0	0	0	0
test_ns_current_pid_tgid	BAIL	0	0	3	0	0
test_obj_id	BAIL	0	0	1	0	0
test_overhead	CORESKIP	2	0	0	3	0
test_parse_tcp_hdr_opt	TIMEOUT	0	0	0	0	0
test_parse_tcp_hdr_opt_dynptr	BAIL	0	0	1	0	0
test_pe_preserve_elems	BAIL	0	0	2	0	0
test_perf_branches	BAIL	0	0	1	0	0
test_perf_buffer	BAIL	0	0	1	0	0
test_perf_link	BAIL	0	0	1	0	0
test_perf_skip	CORESKIP	0	0	0	1	0
test_pinning	NOPROGS	0	0	0	0	0
test_pinning_devmap	NOPROGS	0	0	0	0	0
test_pinning_htab	NOPROGS	0	0	0	0	0
test_pinning_invalid	NOPROGS	0	0	0	0	0
test_pkt_access	BAIL	0	0	1	0	0
test_pkt_md_access	EQUIV	1	0	0	0	0
test_probe_read_user_str	BAIL	0	0	1	0	0
test_probe_user	CORESKIP	0	0	0	1	0
test_queue_map	BAIL	0	0	1	0	0
test_raw_tp_test_run	BAIL	0	0	1	0	0
test_rdonly_maps	BAIL	0	0	3	0	0
test_ringbuf	BAIL	0	0	1	0	0
test_seg6_loop	BAIL	0	0	1	0	0
test_select_reuseport_kern	BAIL	0	0	1	0	0
test_send_signal_kern	BAIL	0	0	3	0	0
test_sig_in_xattr	BAIL	0	0	1	0	0
test_signed_loader	EQUIV	1	0	0	0	0
test_signed_loader_data	EQUIV	1	0	0	0	0
test_signed_loader_lsm	CORESKIP	0	0	0	1	0
test_signed_loader_map	BAIL	0	0	1	0	0
test_sk_assign	BAIL	0	0	1	0	0
test_sk_assign_libbpf	BAIL	0	0	1	0	0
test_sk_lookup	BAIL	5	0	18	0	0
test_sk_lookup_kern	BAIL	0	0	9	0	0
test_sk_storage_trace_itself	BAIL	0	0	1	0	0
test_skb_ctx	EQUIV	1	0	0	0	0
test_skb_helpers	CORESKIP	0	0	0	1	0
test_skmsg_load_helpers	CORESKIP	1	0	0	3	0
test_sleepable_tracepoints	CORESKIP	6	0	0	5	0
test_snprintf_single	BAIL	0	0	1	0	0
test_sock_fields	BAIL	0	0	1	2	0
test_sockmap_change_tail	CORESKIP	0	0	0	1	0
test_sockmap_drop_prog	EQUIV	1	0	0	0	0
test_sockmap_invalid_update	CORESKIP	0	0	0	1	0
test_sockmap_listen	BAIL	0	0	5	0	0
test_sockmap_msg_pop_data	CORESKIP	0	0	0	1	0
test_sockmap_pass_prog	BAIL	4	0	1	0	0
test_sockmap_progs_query	EQUIV	2	0	0	0	0
test_sockmap_redir	BAIL	0	0	2	0	0
test_sockmap_skb_verdict_attach	EQUIV	1	0	0	0	0
test_sockmap_strp	BAIL	3	0	2	0	0
test_spin_lock	BAIL	0	0	4	0	0
test_spin_lock_fail	CORESKIP	0	0	0	26	0
test_stack_map	BAIL	0	0	1	0	0
test_stack_var_off	BAIL	0	0	1	0	0
test_stacktrace_build_id	BAIL	0	0	1	0	0
test_subprogs	CORESKIP	0	0	0	4	0
test_subprogs_extable	CORESKIP	0	0	0	3	0
test_subprogs_unused	EQUIV	1	0	0	0	0
test_sysctl_loop1	BAIL	0	0	1	0	0
test_sysctl_loop2	BAIL	0	0	1	0	0
test_sysctl_prog	BAIL	0	0	1	0	0
test_task_local_data	BAIL	0	0	1	0	0
test_task_pt_regs	BAIL	0	0	1	0	0
test_task_under_cgroup	CORESKIP	0	0	0	2	0
test_tc_bpf	EQUIV	2	0	0	0	0
test_tc_change_tail	CORESKIP	0	0	0	1	0
test_tc_dtime	BAIL	0	0	6	0	0
test_tc_edt	BAIL	0	0	1	0	0
test_tc_link	BAIL	0	0	2	6	0
test_tc_neigh	BAIL	1	0	2	0	0
test_tc_neigh_fib	BAIL	1	0	2	0	0
test_tc_peer	BAIL	1	0	6	0	0
test_tc_tunnel	CORESKIP	0	0	0	19	0
test_tcp_custom_syncookie	CORESKIP	0	0	0	1	0
test_tcp_estats	BAIL	0	0	1	0	0
test_tcp_hdr_options	BAIL	0	0	1	0	0
test_tcpbpf_kern	CORESKIP	0	0	0	1	0
test_time_tai	BAIL	0	0	1	0	0
test_trace_ext	EQUIV	1	0	0	0	0
test_trace_ext_tracing	CORESKIP	0	0	0	2	0
test_tracepoint	EQUIV	1	0	0	0	0
test_tunnel_kern	CORESKIP	0	0	0	31	0
test_unpriv_bpf_disabled	BAIL	1	0	1	0	0
test_uprobe	BAIL	0	0	2	4	0
test_uprobe_autoattach	CORESKIP	1	0	0	4	0
test_varlen	BAIL	0	0	5	0	0
test_verif_scale1	BAIL	0	0	1	0	0
test_verif_scale2	CORESKIP	0	0	0	1	0
test_verif_scale3	BAIL	0	0	1	0	0
test_verify_pkcs7_sig	CORESKIP	0	0	0	1	0
test_vmlinux	CORESKIP	1	0	0	4	0
test_wakeup_source	CORESKIP	0	0	0	1	0
test_xdp	BAIL	0	0	1	0	0
test_xdp_adjust_tail_grow	BAIL	0	0	1	0	0
test_xdp_adjust_tail_shrink	BAIL	0	0	1	0	0
test_xdp_attach_fail	BAIL	0	0	1	0	0
test_xdp_bpf2bpf	CORESKIP	1	0	0	1	0
test_xdp_context_test_run	BAIL	0	0	1	0	0
test_xdp_devmap_helpers	BAIL	0	0	1	0	0
test_xdp_devmap_tailcall	CORESKIP	0	0	0	2	0
test_xdp_do_redirect	CORESKIP	0	0	0	5	0
test_xdp_dynptr	BAIL	0	0	1	0	0
test_xdp_link	EQUIV	2	0	0	0	0
test_xdp_loop	BAIL	0	0	1	0	0
test_xdp_meta	BAIL	0	0	1	21	0
test_xdp_noinline	BAIL	0	0	2	0	0
test_xdp_pull_data	CORESKIP	0	0	0	2	0
test_xdp_update_frags	BAIL	0	0	1	0	0
test_xdp_vlan	BAIL	1	0	4	0	0
test_xdp_with_cpumap_frags_helpers	EQUIV	2	0	0	0	0
test_xdp_with_cpumap_helpers	BAIL	2	0	2	0	0
test_xdp_with_devmap_frags_helpers	EQUIV	2	0	0	0	0
test_xdp_with_devmap_helpers	BAIL	2	0	2	0	0
timer	BAIL	0	0	10	0	0
timer_crash	CORESKIP	0	0	0	1	0
timer_interrupt	CORESKIP	0	0	0	1	0
timer_lockup	BAIL	0	0	2	0	0
timer_mim_reject	BAIL	0	0	1	0	0
timer_start_deadlock	BAIL	0	0	2	0	0
timer_start_delete_race	BAIL	0	0	2	0	0
token_kallsyms	BAIL	0	0	1	0	0
token_lsm	BAIL	0	0	2	0	0
trace_dummy_st_ops	BAIL	0	0	1	0	0
tracing_failure	EQUIV	4	0	0	0	0
tracing_multi_bench	EQUIV	1	0	0	0	0
tracing_multi_fail	EQUIV	2	0	0	0	0
tracing_multi_rollback	BAIL	2	0	2	0	0
tracing_struct	BAIL	12	0	1	0	0
tracing_struct_many_args	EQUIV	6	0	0	0	0
twfw	BAIL	0	0	1	0	0
udp_limit	BAIL	0	0	2	0	0
update_map_in_htab	NOPROGS	0	0	0	0	0
uprobe_multi_bench	EQUIV	1	0	0	0	0
uprobe_multi_consumers	EQUIV	4	0	0	0	0
uprobe_multi_pid_filter	BAIL	0	0	3	0	0
uprobe_multi_session	BAIL	0	0	2	0	0
uprobe_multi_session_cookie	BAIL	0	0	3	0	0
uprobe_multi_session_recursive	BAIL	0	0	1	0	0
uprobe_multi_session_single	BAIL	0	0	3	0	0
uprobe_syscall	EQUIV	1	0	0	0	0
user_ringbuf_success	BAIL	0	0	3	0	0
verifier_kfunc_prog_types	CORESKIP	0	0	0	12	0
